time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2015-05-19T20:26:48.070Z,37.452,57.7272,11.32,4.5,mb,,39,0.453,1.23,us,us10002ala,2022-07-31T08:10:06.617Z,"18 km WNW of Sh?rv?n, Iran",earthquake,5.8,4.9,0.08,45,reviewed,us,us
2015-05-13T20:27:17.400Z,27.8642,57.5417,10,4.3,mb,,54,3.144,1.35,us,us100028tj,2015-07-17T07:06:15.040Z,"92 km NNE of M?n?b, Iran",earthquake,6.3,1.9,0.095,31,reviewed,us,us
2015-05-13T14:35:18.290Z,26.7927,62.5102,42.48,4.5,mb,,106,4.99,0.77,us,us20002f03,2015-07-17T07:06:15.040Z,"102 km NNW of Turbat, Pakistan",earthquake,7.8,4.4,0.113,23,reviewed,us,us
2015-05-10T22:08:58.700Z,36.695,49.884,10,4.3,mb,,,,0.87,us,us20002e9e,2022-07-31T11:09:46.866Z,"42 km E of P?deg?n-e Manj?l, Iran",earthquake,5.1,5.3,0.093,33,reviewed,teh,us
2015-05-10T15:50:41.240Z,30.4474,49.6745,10,4.3,mb,,77,7.835,0.77,us,us20002e7x,2015-07-17T07:06:05.040Z,"31 km SSW of Aghajari, Iran",earthquake,8.3,1.9,0.088,36,reviewed,us,us
2015-05-10T02:02:54.700Z,35.336,58.446,8,3.8,mb,,,,0.91,us,us20002e50,2015-07-17T07:06:04.040Z,"10 km N of K?shmar, Iran",earthquake,4.9,6.4,0.36,2,reviewed,teh,us
2015-05-08T03:27:01.000Z,32.145,55.827,5.9,4.1,mb,,,,1.32,us,us100029g7,2015-07-17T07:05:58.040Z,"72 km NE of B?fq, Iran",earthquake,5.5,5.5,0.37,2,reviewed,teh,us
2015-05-08T00:25:00.760Z,28.8579,51.8136,10,4.3,mb,,39,5.527,0.78,us,us20002dn2,2015-07-17T07:05:57.040Z,"73 km SE of Bor?zj?n, Iran",earthquake,7.2,1.9,0.059,82,reviewed,us,us
2015-05-05T21:28:30.700Z,35.321,58.409,8.6,5,mb,,,,0.89,us,us20002c1u,2022-05-03T17:21:23.837Z,"10 km NNW of K?shmar, Iran",earthquake,4.3,3.2,0.062,82,reviewed,teh,us
2015-05-04T11:30:35.320Z,26.2984,61.1388,10,4.8,mb,,52,4.653,0.56,us,us20002b5q,2022-05-03T17:21:06.813Z,"38 km E of Qa?r-e Qand, Iran",earthquake,7.9,1.9,0.053,123,reviewed,us,us
2015-04-30T04:18:23.300Z,27.355,53.476,13.7,4,mb,,,,0.77,us,us20002dek,2015-07-09T22:00:03.040Z,"62 km ESE of Mohr, Iran",earthquake,5.1,4.7,0.15,12,reviewed,teh,us
2015-04-29T02:37:46.190Z,27.433,53.4371,10,4.9,mb,,30,0.259,1.17,us,us20002a1c,2022-07-31T02:47:19.507Z,"56 km ESE of Mohr, Iran",earthquake,1.5,1.8,0.047,144,reviewed,us,us
2015-04-27T05:34:31.500Z,26.42,53.568,20,4.8,mb,,,,0.85,us,us200029j2,2022-07-31T02:12:19.074Z,"47 km WSW of K?sh, Iran",earthquake,7.1,4.1,0.052,114,reviewed,teh,us
2015-04-26T09:37:27.970Z,29.2154,51.2905,10,4.3,mb,,62,6.104,0.38,us,us200029ca,2015-07-03T00:23:42.040Z,"9 km SE of Bor?zj?n, Iran",earthquake,8.9,1.9,0.083,46,reviewed,us,us
2015-04-26T01:05:27.500Z,30.459,49.857,13.2,3.8,mb,,,,0.83,us,us200029ag,2015-07-03T00:23:41.040Z,"26 km S of Aghajari, Iran",earthquake,7.1,5.1,0.161,10,reviewed,teh,us
2015-04-21T22:49:36.500Z,31.096,50.503,8,4.3,mb,,,,0.92,us,us20002895,2015-06-26T23:16:01.040Z,"33 km N of Dehdasht, Iran",earthquake,5.3,4.8,0.09,35,reviewed,teh,us
2015-04-20T20:37:32.600Z,28.509,57.185,10,4.2,mb,,,,1.03,us,us200029u6,2015-06-26T23:15:59.040Z,"92 km SSE of K?h Sef?d, Iran",earthquake,11,4.4,0.235,5,reviewed,teh,us
2015-04-20T16:04:28.610Z,27.996,52.436,10,4.5,mb,,62,4.542,0.7,us,us200027t3,2015-06-26T23:15:59.040Z,"65 km NW of Mohr, Iran",earthquake,5.9,1.9,0.075,52,reviewed,us,us
2015-04-19T03:41:17.900Z,27.281,52.91,10.9,4.1,mb,,,,1.26,us,us200027lc,2015-06-26T23:15:56.040Z,"30 km S of Mohr, Iran",earthquake,7.1,2.7,0.103,26,reviewed,teh,us
2015-04-12T16:59:16.000Z,27.31,52.97,9,4.1,mb,,,,0.92,us,us2000260y,2015-06-22T23:18:58.040Z,"28 km SSE of Mohr, Iran",earthquake,9.5,5.4,0.14,14,reviewed,teh,us
2015-04-12T16:48:16.390Z,27.3415,52.9509,10,4.9,mb,,48,3.774,0.65,us,us200025y5,2015-06-22T23:18:58.040Z,"24 km SSE of Mohr, Iran",earthquake,6.7,1.8,0.045,156,reviewed,us,us
2015-04-10T11:09:05.200Z,28.342,51.771,19.7,4,mb,,,,1.64,us,us2000279n,2015-06-22T23:18:55.040Z,"95 km SW of F?r?z?b?d, Iran",earthquake,4.3,5.4,0.183,8,reviewed,teh,us
2015-04-10T06:23:12.000Z,28.355,51.826,9,4.7,mb,,,,0.89,us,us200025jj,2015-06-22T23:18:55.040Z,"90 km SW of F?r?z?b?d, Iran",earthquake,6.7,4,0.077,51,reviewed,teh,us
2015-04-01T16:59:02.560Z,29.2003,59.6857,10,4.7,mb,,51,1.034,1.06,us,us10001su5,2015-06-12T01:53:34.040Z,"82 km SSW of No?rat?b?d, Iran",earthquake,4.8,1.9,0.07,62,reviewed,us,us
2015-03-30T21:23:47.120Z,32.4446,47.9581,11.96,4.3,mb,,62,0.789,1.17,us,us10001s6m,2015-06-12T01:53:31.040Z,"38 km NW of Sh?sh, Iran",earthquake,4.9,2,0.099,29,reviewed,us,us
2015-03-30T07:04:03.800Z,32.138,55.807,8,4.3,mb,,,,1.29,us,us10001vdj,2015-06-12T01:53:29.040Z,"70 km NNE of B?fq, Iran",earthquake,4.9,5.1,0.16,11,reviewed,teh,us
2015-03-29T04:16:18.500Z,27.024,57.638,14.2,4.9,mb,,,,0.89,us,us10001rqc,2022-05-03T17:18:04.211Z,"55 km ESE of M?n?b, Iran",earthquake,5.9,4.3,0.064,81,reviewed,teh,us
2015-03-28T17:03:51.890Z,27.1138,61.2727,53.89,4.3,mb,,150,1.67,0.41,us,us10001t5d,2015-06-12T01:53:26.040Z,"59 km E of Iranshahr, Iran",earthquake,9.1,7.5,0.178,14,reviewed,us,us
2015-03-21T11:23:35.710Z,28.9932,47.475,14.95,4.3,mb,,96,5.728,0.58,us,us10001pn3,2022-07-28T03:37:45.521Z,"42 km SSW of Al Jahr?’, Kuwait",earthquake,7.7,5.5,0.116,21,reviewed,us,us
2015-03-12T00:42:31.720Z,38.3873,49.1201,26.91,4.5,mb,,55,3.826,0.99,us,us10001ltc,2022-07-28T01:41:29.890Z,"Caspian Sea",earthquake,7.9,5.7,0.081,44,reviewed,us,us
2015-03-10T21:32:29.100Z,26.475,58.108,20.5,4.1,mb,,,,1.26,us,us10001m48,2015-05-28T00:48:41.040Z,"124 km SE of M?n?b, Iran",earthquake,6.2,6.4,0.174,10,reviewed,teh,us
2015-03-08T18:43:32.000Z,30.03,56.53,12,3.9,mb,,,,1.37,us,us10001lkz,2015-05-28T00:48:38.040Z,"12 km NNW of Bards?r, Iran",earthquake,10.6,6.3,0.256,4,reviewed,teh,us
2015-03-05T22:54:48.550Z,28.0428,56.8139,10,5.2,mb,,44,3.132,0.72,us,usc000tvdv,2015-05-28T00:48:34.040Z,"104 km NNW of M?n?b, Iran",earthquake,7.2,1.8,0.046,162,reviewed,us,us
2015-03-05T19:31:12.300Z,27.5409,56.1407,10,4,mb,,87,2.585,0.67,us,usc000tvbi,2015-05-28T00:48:33.040Z,"41 km NNW of Bandar Abbas, Iran",earthquake,6.1,1.9,0.122,18,reviewed,us,us
2015-03-03T15:09:13.840Z,28.6636,51.8984,10,4.2,mb,,81,5.339,0.92,us,usc000tvkh,2015-05-19T00:29:52.040Z,"68 km WSW of F?r?z?b?d, Iran",earthquake,6.5,1.8,0.136,15,reviewed,us,us
2015-03-02T06:08:41.500Z,35.752,48.942,8,4.5,mb,,,,1.48,us,usc000tuaw,2015-05-19T00:29:34.040Z,"50 km SSW of Abhar, Iran",earthquake,3.7,3.7,0.09,36,reviewed,teh,us
2015-03-02T04:12:49.030Z,36.3023,54.1233,10,3.9,mb,,52,0.309,0.8,us,usc000tvjb,2015-05-19T00:29:33.040Z,"24 km NW of D?mgh?n, Iran",earthquake,4.3,2,0.229,5,reviewed,us,us
2015-03-01T23:26:34.700Z,30.964,50.126,19.4,4,mb,,,,0.51,us,usc000tva9,2015-05-19T00:29:30.040Z,"40 km NE of Aghajari, Iran",earthquake,5.2,6,0.134,15,reviewed,teh,us
2015-02-27T02:24:48.000Z,33.61,60.69,12.1,4.4,mb,,,,1.2,us,usc000tti5,2015-05-19T00:28:51.040Z,"121 km SSW of T?r Pul, Afghanistan",earthquake,3.8,4.6,0.107,28,reviewed,teh,us
2015-02-25T08:34:45.400Z,31.642,50.997,10,4.7,mb,,,,1,us,usc000tt19,2015-05-12T20:29:45.040Z,"45 km SW of Bor?jen, Iran",earthquake,5,1.8,0.12,25,reviewed,teh,us
2015-02-20T18:16:24.850Z,27.0996,54.8064,13.65,4.5,mb,,36,0.685,1.26,us,usc000try2,2015-05-12T20:29:35.040Z,"60 km N of Bandar-e Lengeh, Iran",earthquake,2.3,5,0.09,41,reviewed,us,us
2015-02-19T05:35:18.000Z,28.734,51.76,9.3,4.3,mb,,,,0.43,us,usc000tre2,2015-05-12T20:29:32.040Z,"79 km SE of Bor?zj?n, Iran",earthquake,7.8,4.7,0.109,26,reviewed,teh,us
2015-02-18T17:28:52.600Z,27.417,56.253,10,4.1,mb,,,,1.12,us,usb000tqd2,2015-05-11T23:20:23.040Z,"25 km N of Bandar Abbas, Iran",earthquake,9.8,3.8,0.151,12,reviewed,teh,us
2015-02-17T13:41:38.020Z,30.0389,57.6596,10,4.5,mb,,95,5.235,0.94,us,usb000tq1k,2015-05-11T23:20:21.040Z,"62 km ESE of Kerman, Iran",earthquake,6.1,1.9,0.089,40,reviewed,us,us
2015-02-15T08:04:39.040Z,32.7323,46.9529,10,4.8,mb,,54,6.408,0.78,us,usb000tphb,2015-05-11T23:20:16.040Z,"29 km W of Dehlor?n, Iran",earthquake,5.7,1.8,0.065,75,reviewed,us,us
2015-02-13T01:00:44.300Z,30.178,57.584,10,3.9,mb,,,,1.18,us,usb000tnw0,2022-07-27T20:45:09.840Z,"50 km ESE of Kerman, Iran",earthquake,5.8,5.8,0.163,11,reviewed,teh,us
2015-02-04T06:46:17.700Z,27.946,52.72,12,4.2,mb,,,,0.77,us,usc000tp0f,2015-05-02T14:07:25.040Z,"46 km NNW of Mohr, Iran",earthquake,8.9,5.5,0.159,13,reviewed,teh,us
2015-02-04T04:21:29.900Z,27.941,52.674,9.1,3.9,mb,,,,0.55,us,us20000ad4,2015-05-02T14:07:24.040Z,"47 km NNW of Mohr, Iran",earthquake,8.9,2.2,0.155,12,reviewed,teh,us
2015-02-03T07:05:36.000Z,27.94,52.76,20,4.1,mb,,,,0.79,us,usc000tl6v,2015-05-02T14:07:24.040Z,"44 km NNW of Mohr, Iran",earthquake,13.9,7.6,0.174,13,reviewed,teh,us
2015-02-02T14:07:40.190Z,27.4635,56.1742,10,4.3,mb,,62,2.508,0.91,us,usc000tkzf,2015-05-02T14:07:24.040Z,"32 km NNW of Bandar Abbas, Iran",earthquake,10.7,1.9,0.153,16,reviewed,us,us
2015-01-31T20:12:20.600Z,28.097,51.942,19.7,4.1,mb,,,,0.81,us,usc000tkmp,2015-05-02T14:07:24.040Z,"103 km SW of F?r?z?b?d, Iran",earthquake,10.5,5.7,0.116,20,reviewed,teh,us
2015-01-27T21:07:24.400Z,27.464,56.19,10,4.3,mb,,,,0.58,us,usb000tiqi,2015-04-24T16:54:43.040Z,"32 km NNW of Bandar Abbas, Iran",earthquake,5.1,4.5,0.1,30,reviewed,teh,us
2015-01-25T20:11:19.000Z,27.46,56.19,9,5,mb,,,,0.96,us,usc000tiyn,2022-07-27T16:34:24.500Z,"31 km NNW of Bandar Abbas, Iran",earthquake,8,4.3,0.067,75,reviewed,teh,us
2015-01-24T01:17:42.200Z,38.059,47.036,6.7,4.3,mb,,,,0.9,us,usc000tirr,2022-07-27T16:15:44.946Z,"46 km S of Ahar, Iran",earthquake,4.9,1.9,0.107,36,reviewed,teh,us
2015-01-19T11:53:53.760Z,38.0232,46.6203,10,3.8,mb,,70,0.428,1.37,us,usc000thnm,2022-07-27T15:50:37.962Z,"29 km ESE of Tabriz, Iran",earthquake,2.7,1.8,0.226,5,reviewed,us,us
2015-01-17T11:42:07.700Z,30.771,51.619,8,4.4,mb,,,,0.93,us,usc000tgqm,2015-04-20T15:34:57.040Z,"11 km NNE of Yasuj, Iran",earthquake,7.9,4.3,0.11,32,reviewed,teh,us
2015-01-17T04:37:46.900Z,30.442,50.742,15.3,4.1,mb,,,,1.16,us,usc000tgp6,2015-04-20T15:34:55.040Z,"10 km NNW of Dogonbadan, Iran",earthquake,6.6,5.2,0.151,17,reviewed,teh,us
2015-01-14T09:48:03.700Z,32.837,46.928,14.9,4.5,mb,,,,0.74,us,usc000tfkx,2015-04-10T18:56:33.040Z,"35 km WNW of Dehlor?n, Iran",earthquake,7.3,4.4,0.09,37,reviewed,teh,us
2015-01-10T17:03:07.580Z,28.7198,51.8164,8.72,5,mb,,40,3.6,0.83,us,usc000teic,2015-04-10T18:56:28.040Z,"74 km W of F?r?z?b?d, Iran",earthquake,6.4,3.7,0.044,167,reviewed,us,us
2015-01-07T23:00:58.950Z,39.307,46.0224,10,4.1,mb,,84,1.296,0.92,us,usc000tcz5,2023-02-02T13:01:22.374Z,"18 km SSE of Hats’avan, Armenia",earthquake,7.1,1.9,0.091,33,reviewed,us,us
2015-01-07T16:26:04.220Z,28.7322,51.8546,10,4.7,mb,,67,0.909,1.05,us,usc000tced,2015-03-27T07:02:32.040Z,"71 km W of F?r?z?b?d, Iran",earthquake,5.4,1.9,0.068,65,reviewed,us,us
2015-01-06T16:34:44.710Z,33.6198,48.9933,10,4.4,mb,,54,1.352,1.43,us,usc000th6x,2015-03-27T07:02:17.040Z,"5 km E of Azn?, Iran",earthquake,3.1,1.9,0.115,22,reviewed,us,us
2015-01-05T13:43:53.020Z,28.658,51.8989,10,4.6,mb,,58,7.693,0.92,us,usc000th5x,2015-03-27T07:01:58.040Z,"68 km WSW of F?r?z?b?d, Iran",earthquake,11.4,1.9,0.133,18,reviewed,us,us
2015-01-05T13:42:36.930Z,28.6272,51.8921,10,4.7,mb,,40,5.319,0.82,us,usc000tbtv,2015-03-27T07:01:58.040Z,"70 km WSW of F?r?z?b?d, Iran",earthquake,3.7,1.8,0.067,67,reviewed,us,us
2015-01-05T02:37:48.440Z,32.8872,47.169,10,4.1,mb,,66,0.852,1.3,us,usc000tbqc,2015-03-27T07:01:51.040Z,"23 km NNW of Dehlor?n, Iran",earthquake,4.6,1.9,0.127,17,reviewed,us,us
2015-01-02T04:30:12.300Z,32.426,48.996,10.2,4,mb,,,,0.97,us,usc000tg4s,2015-03-27T07:01:09.040Z,"43 km NNE of Sh?shtar, Iran",earthquake,6.4,5.3,0.172,9,reviewed,teh,us
2015-01-01T08:49:53.200Z,28.728,51.858,10.1,5.1,mb,,,,0.89,us,usc000tb4f,2022-05-03T17:08:59.863Z,"70 km W of F?r?z?b?d, Iran",earthquake,6.3,3.8,0.057,102,reviewed,teh,us
2014-12-30T22:10:17.900Z,28.729,51.893,7.1,4.4,mb,,,,0.58,us,usc000tavh,2015-03-17T02:38:17.040Z,"67 km W of F?r?z?b?d, Iran",earthquake,4.6,4.9,0.091,35,reviewed,teh,us
2014-12-30T13:23:26.470Z,28.5951,51.8357,10,3.9,mb,,98,5.334,0.6,us,usc000tfp6,2015-03-17T02:38:08.040Z,"76 km WSW of F?r?z?b?d, Iran",earthquake,10.6,1.9,0.257,4,reviewed,us,us
2014-12-30T05:23:04.100Z,28.752,51.865,18,4.4,mb,,,,0.9,us,usc000tari,2015-03-17T02:38:04.040Z,"69 km W of F?r?z?b?d, Iran",earthquake,7.4,4.4,0.1,29,reviewed,teh,us
2014-12-30T04:19:33.400Z,28.44,51.84,28,5.3,mb,,,,0.57,us,usc000tarf,2022-05-03T17:08:54.740Z,"84 km WSW of F?r?z?b?d, Iran",earthquake,5.6,1.8,0.049,141,reviewed,thr,us
2014-12-29T13:00:09.000Z,28.77,50.75,5,4.3,mb,,,,0.99,us,usc000tf8t,2015-03-17T02:37:55.040Z,"23 km SSW of Bushehr, Iran",earthquake,15.2,6.1,0.308,4,reviewed,teh,us
2014-12-27T12:00:13.300Z,27.794,54.021,5.4,4.3,mb,,,,0.87,us,usc000ta7h,2015-03-17T02:37:27.040Z,"17 km NW of Ger?sh, Iran",earthquake,8.2,4.9,0.147,19,reviewed,teh,us
2014-12-19T01:48:10.100Z,32.601,47.828,9.3,4.1,mb,,,,1.33,us,usc000t84f,2015-03-06T02:59:02.040Z,"53 km ESE of Dehlor?n, Iran",earthquake,6.2,4.2,0.127,26,reviewed,teh,us
2014-12-15T04:05:58.510Z,38.7206,45.1537,24.31,4.2,mb,,53,0.429,1.35,us,usc000t6qz,2022-07-27T10:32:45.201Z,"Northwestern Iran",earthquake,3.6,6.2,0.098,31,reviewed,us,us
2014-12-12T20:45:40.930Z,30.4132,50.4977,12.58,5.2,mb,,42,2.383,0.99,us,usc000t65g,2022-07-27T10:22:05.905Z,"29 km WNW of Dogonbadan, Iran",earthquake,5.9,2,0.041,204,reviewed,us,us
2014-12-08T22:34:04.900Z,28.145,56.955,12,4,mb,,,,1.46,us,usc000t9f1,2015-02-28T02:16:14.040Z,"113 km N of M?n?b, Iran",earthquake,5.7,4,0.3,3,reviewed,teh,us
2014-12-08T06:38:17.600Z,27.506,56.209,14.2,4.3,mb,,,,1.33,us,usc000t4if,2015-02-28T02:16:13.040Z,"36 km NNW of Bandar Abbas, Iran",earthquake,5,4.2,0.114,23,reviewed,teh,us
2014-12-05T00:20:27.030Z,28.409,57.0677,10,4.2,mb,,60,3.535,1.12,us,usc000t3w8,2015-02-28T02:16:08.040Z,"99 km SSE of K?h Sef?d, Iran",earthquake,8.5,1.9,0.088,36,reviewed,us,us
2014-12-03T21:22:04.400Z,28.337,55.553,14.3,4.1,mb,,,,0.87,us,usc000t7d6,2015-02-28T02:16:06.040Z,"108 km ESE of D?r?b, Iran",earthquake,5.1,4.2,0.157,11,reviewed,teh,us
2014-11-29T17:31:19.850Z,32.331,47.8569,11.98,4.6,mb,,55,2.345,1.22,us,usc000t61h,2015-02-24T00:35:12.040Z,"39 km WNW of Sh?sh, Iran",earthquake,4.2,4.4,0.068,68,reviewed,us,us
2014-11-23T13:17:59.900Z,26.47,56.59,16,4.9,mb,,,,0.92,us,usb000szau,2015-02-18T03:30:55.040Z,"44 km NE of Dib Dibba, Oman",earthquake,4.5,3.4,0.047,145,reviewed,thr,us
2014-11-16T11:46:24.000Z,27.75,54.12,5,4.4,mb,,,,1.75,us,usc000sxu0,2015-02-12T01:42:50.040Z,"9 km N of Ger?sh, Iran",earthquake,10.7,5.9,0.178,9,reviewed,teh,us
2014-11-16T05:13:04.500Z,28.339,56.518,10,4.7,mb,,,,1.7,us,usc000sxrm,2015-02-12T01:42:50.040Z,"107 km SSW of K?h Sef?d, Iran",earthquake,5.3,1.8,0.073,62,reviewed,teh,us
2014-11-15T22:29:23.900Z,27.792,54.139,9.4,3.9,mb,,,,0.99,us,usc000sxpn,2015-02-12T01:42:49.040Z,"13 km N of Ger?sh, Iran",earthquake,4.8,3.5,0.115,22,reviewed,teh,us
2014-11-15T19:56:21.000Z,28.239,55.381,15,4.7,mb,,,,0.91,us,usc000sxnp,2015-02-12T01:42:49.040Z,"99 km SE of D?r?b, Iran",earthquake,5.4,3.9,0.06,89,reviewed,teh,us
2014-11-14T01:12:49.030Z,32.5714,47.8071,10,4.1,mb,,63,1.39,1,us,usc000sx6r,2015-02-12T01:42:40.040Z,"52 km ESE of Dehlor?n, Iran",earthquake,4.5,1.9,0.15,17,reviewed,us,us
2014-11-13T00:39:02.100Z,26.724,53.921,12,4.8,mb,,,,0.81,us,usc000swt6,2015-02-12T01:42:37.040Z,"20 km NNW of K?sh, Iran",earthquake,5.9,3.7,0.064,81,reviewed,teh,us
2014-11-11T21:06:42.800Z,32.569,47.876,7.6,4,mb,,,,0.74,us,usb000sytf,2015-01-31T02:50:18.040Z,"54 km NW of Sh?sh, Iran",earthquake,5.4,4.1,0.122,19,reviewed,teh,us
2014-11-11T10:05:42.500Z,27.897,55.937,8,5,mb,,,,0.8,us,usc000sw7u,2022-05-03T17:06:17.930Z,"85 km NNW of Bandar Abbas, Iran",earthquake,5.3,3.1,0.047,151,reviewed,teh,us
2014-11-10T13:52:37.380Z,27.9023,55.857,10,5.4,mb,,37,2.961,0.65,us,usc000sw08,2022-05-03T17:06:57.842Z,"89 km NNW of Bandar Abbas, Iran",earthquake,7.1,1.7,0.038,241,reviewed,us,us
2014-11-09T07:58:05.900Z,27.756,54.272,9.1,4.1,mb,,,,1.03,us,usb000sysj,2015-01-31T02:50:12.040Z,"16 km NE of Ger?sh, Iran",earthquake,5.5,5,0.151,13,reviewed,teh,us
2014-11-07T01:41:45.600Z,33.135,46.214,7.7,4.1,mb,,,,0.64,us,usc000syxm,2015-01-31T02:50:06.040Z,"4 km ENE of Mehr?n, Iran",earthquake,4.9,6.2,0.234,8,reviewed,teh,us
2014-11-06T20:38:50.000Z,32.534,47.813,10,4,mb,,,,1.35,us,usc000syh6,2015-01-31T02:50:05.040Z,"54 km ESE of Dehlor?n, Iran",earthquake,10.1,6.4,0.163,10,reviewed,teh,us
2014-11-06T18:43:30.000Z,27.064,55.123,1.5,4.8,mb,,,,0.77,us,usc000sv3v,2015-01-31T02:50:05.040Z,"61 km NNE of Bandar-e Lengeh, Iran",earthquake,6.7,3.9,0.048,142,reviewed,teh,us
2014-11-06T09:27:57.600Z,37.011,55.762,10,4.2,mb,,,,1.55,us,usc000syh9,2015-01-31T02:50:04.040Z,"47 km SSE of Kal?leh, Iran",earthquake,7.8,6.2,0.527,3,reviewed,teh,us
2014-11-06T01:14:26.600Z,27.76,54.1,14,4.2,mb,,,,1.1,us,usc000suv0,2015-01-31T02:50:03.040Z,"10 km NNW of Ger?sh, Iran",earthquake,5.4,2.4,0.11,25,reviewed,thr,us
2014-11-04T13:04:13.910Z,31.6937,50.912,10,4.2,mb,,84,8.18,1.17,us,usc000sy4a,2015-01-20T09:03:17.040Z,"46 km SW of Bor?jen, Iran",earthquake,8,1.9,0.187,9,reviewed,us,us
2014-11-03T11:33:23.700Z,32.573,47.787,12,4.2,mb,,,,0.74,us,usc000stn2,2015-01-20T09:03:14.040Z,"50 km ESE of Dehlor?n, Iran",earthquake,6.6,5.5,0.136,16,reviewed,teh,us
2014-11-02T11:55:17.000Z,27.27,54.81,15,4.2,mb,,,,1.36,us,usc000sthq,2015-01-20T09:03:11.040Z,"79 km N of Bandar-e Lengeh, Iran",earthquake,7.4,2.1,0.12,24,reviewed,teh,us
2014-10-29T07:18:12.280Z,30.7204,51.4263,22.11,4.1,mb,,90,0.32,1.17,us,usb000srdz,2015-01-20T09:02:59.040Z,"16 km WNW of Yasuj, Iran",earthquake,5.4,7,0.158,14,reviewed,us,us
2014-10-28T09:04:10.000Z,28.54,52.88,14,4.2,mb,,,,1.77,us,usc000sw29,2015-01-17T01:25:42.040Z,"45 km SE of F?r?z?b?d, Iran",earthquake,5.2,5.3,0.128,19,reviewed,teh,us
2014-10-28T08:23:34.900Z,28.509,53.056,8,4.2,mb,,,,1.41,us,usc000sw1k,2015-01-17T01:25:42.040Z,"60 km SE of F?r?z?b?d, Iran",earthquake,5.6,5,0.216,9,reviewed,teh,us
2014-10-28T08:19:02.710Z,28.4334,52.9114,10,4.9,mb,,40,0.161,0.98,us,usb000sr2a,2022-05-03T17:05:42.369Z,"56 km SE of F?r?z?b?d, Iran",earthquake,4.9,1.8,0.057,102,reviewed,us,us
2014-10-27T21:00:35.100Z,37.516,56.224,7.7,4.5,mb,,,,0.96,us,usb000sqyn,2015-01-17T01:25:42.040Z,"66 km ENE of Kal?leh, Iran",earthquake,5.6,4.6,0.11,28,reviewed,teh,us
2014-10-26T03:54:09.700Z,32.556,48.02,14.7,4.2,mb,,,,1.41,us,usc000svdl,2015-01-17T01:25:39.040Z,"45 km NNW of Sh?sh, Iran",earthquake,4.7,5.8,0.159,18,reviewed,teh,us
2014-10-25T15:31:30.000Z,28.572,52.677,10.6,4.1,mb,,,,1.39,us,usb000sqjj,2015-01-17T01:25:38.040Z,"31 km SSE of F?r?z?b?d, Iran",earthquake,11.8,5.6,0.185,10,reviewed,teh,us
2014-10-24T12:38:56.300Z,27.772,57.4,23.8,5.3,mb,,,,1.02,us,usb000sqam,2022-07-27T05:45:31.318Z,"77 km NNE of M?n?b, Iran",earthquake,5,3.7,0.046,161,reviewed,teh,us
2014-10-21T22:47:02.900Z,27.543,57.465,24.6,4.3,mb,,,,0.68,us,usb000spmm,2015-01-15T20:03:37.040Z,"59 km NE of M?n?b, Iran",earthquake,5,3.8,0.084,43,reviewed,teh,us
2014-10-19T17:20:57.000Z,32.53,47.98,12,4.1,mb,,,,1.36,us,usb000sp0u,2015-01-15T20:03:33.040Z,"44 km NNW of Sh?sh, Iran",earthquake,9.2,6,0.158,12,reviewed,teh,us
2014-10-19T16:23:52.440Z,32.3501,47.9005,10,4,mb,,94,7.143,0.95,us,usb000ss2b,2015-01-15T20:03:33.040Z,"36 km WNW of Sh?sh, Iran",earthquake,7.8,1.9,0.138,20,reviewed,us,us
2014-10-18T23:07:56.500Z,30.861,50.552,10,4.2,mb,,,,1.91,us,usb000ss0v,2015-01-15T20:03:32.040Z,"7 km N of Dehdasht, Iran",earthquake,7.8,4.9,0.112,23,reviewed,teh,us
2014-10-17T05:40:22.600Z,32.58,47.84,12.4,4.1,mb,,,,0.92,us,usb000snai,2015-01-15T20:03:28.040Z,"55 km ESE of Dehlor?n, Iran",earthquake,5.7,6.4,0.15,12,reviewed,teh,us
2014-10-16T17:59:28.400Z,32.551,47.859,8.1,4.1,mb,,,,1.54,us,usb000srnd,2015-01-15T20:03:27.040Z,"53 km NW of Sh?sh, Iran",earthquake,10.4,5.4,0.114,24,reviewed,teh,us
2014-10-16T10:05:13.020Z,32.619,47.53,10,4.2,mb,,,,1.11,us,usb000sms4,2015-01-15T20:03:27.040Z,"25 km ESE of Dehlor?n, Iran",earthquake,8.9,5.2,0.128,18,reviewed,teh,us
2014-10-16T00:27:16.300Z,32.77,47.794,17.6,4.6,mb,,,,0.73,us,usb000smnf,2015-01-15T20:03:26.040Z,"42 km SE of ?bd?n?n, Iran",earthquake,4.4,3.9,0.062,82,reviewed,teh,us
2014-10-15T23:50:43.700Z,32.509,47.952,8.7,4.4,mb,,,,1.32,us,usb000smn7,2015-01-15T20:03:26.040Z,"44 km NW of Sh?sh, Iran",earthquake,5.4,4.9,0.079,49,reviewed,teh,us
2014-10-15T22:31:42.200Z,32.501,47.918,12,4.6,mb,,,,0.81,us,usb000smm9,2015-01-15T20:03:26.040Z,"Iran-Iraq border region",earthquake,5.1,4.2,0.066,72,reviewed,teh,us
2014-10-15T21:31:43.600Z,28.262,55.408,8.3,4.4,mb,,,,0.9,us,usb000smm2,2015-01-15T20:03:26.040Z,"100 km ESE of D?r?b, Iran",earthquake,4,3.9,0.071,61,reviewed,teh,us
